StockCode,description,elasticity_category,confidence,current_price,recommended_price,final_change_pct,action,elasticity,p_value,r_squared,total_revenue
21616,4 pear botanical dinner candles,highly elastic,nan,3.0357142857142856,3.0357142857142856,0.0,hold — price sensitive,-3.8055,0.0,0.8618,1093.75
21830,assorted creepy crawlies,highly elastic,high,0.47,0.47,0.0,hold — price sensitive,-5.8224,0.0001,0.7978,1093.63
47480,hanging photo clip rope ladder,elastic,low,2.37,2.37,0.0,hold — low confidence,-0.8791,0.6046,0.0252,1092.8799999999999
23225,cherub heart decoration silver,unusual,medium,0.9899999999999999,0.9899999999999999,0.0,manual review,6.8071,0.1087,0.4319,1090.4299999999998
22603,christmas retrospot tree wood,unusual,low,0.9209090909090908,0.9209090909090908,0.0,hold — low confidence,6.1207,0.5135,0.0899,1089.83
82578,kitchen metal sign,highly elastic,low,0.524,0.524,0.0,hold — low confidence,-7.906,0.3152,0.0915,1082.3100000000002
84884A,ant white wire heart spiral,inelastic,rule-based,1.95,2.05,5.0,increase price (rule-based),-0.0562,0.9586,0.0003,1076.66
22471,tv dinner tray air hostess,highly elastic,high,2.4499999999999997,2.4499999999999997,0.0,hold — price sensitive,-3.062,0.0252,0.4439,1076.1000000000001
22984,card gingham rose,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-41.6221,0.0294,0.3627,1072.08
22167,oval wall mirror diamante,highly elastic,high,9.95,9.95,0.0,hold — price sensitive,-19.2884,0.0343,0.375,1059.95
21070,vintage billboard mug,highly elastic,low,2.46,2.46,0.0,hold — low confidence,-1.7164,0.5116,0.0401,1059.79
22802,faux fur chocolate throw,highly elastic,high,9.950000000000001,9.950000000000001,0.0,hold — price sensitive,-2.2568,0.0237,0.4509,1055.7
16016,large chinese style scissor,highly elastic,high,0.85,0.85,0.0,hold — price sensitive,-32.6995,0.0339,0.3478,1053.45
85036C,rose 1 wick morris boxed candle,highly elastic,nan,3.64,3.64,0.0,hold — price sensitive,-4.5904,0.0,0.8446,1051.52
22539,mini jigsaw dolly girl,elastic,low,0.19,0.19,0.0,hold — low confidence,-1.0658,0.347,0.0806,1048.75
85132B,charlie and lola table tins,highly elastic,nan,5.95,5.95,0.0,hold — price sensitive,-2.4634,0.0,0.9941,1048.35
21819,glitter christmas star,highly elastic,high,0.4475,0.4475,0.0,hold — price sensitive,-3.6145,0.0285,0.6499,1048.1100000000001
22923,fridge magnets les enfants assorted,highly elastic,high,0.8240000000000001,0.8240000000000001,0.0,hold — price sensitive,-40.2577,0.0202,0.4007,1042.05
21812,garland with hearts and bells,highly elastic,medium,4.95,4.95,0.0,hold — price sensitive,-42.5811,0.0659,0.2987,1037.1000000000001
22066,love heart trinket pot,elastic,medium,0.39,0.39,0.0,hold — elastic,-1.0876,0.0627,0.2804,1035.3799999999999
21071,vintage billboard drink me mug,highly elastic,medium,1.24,1.24,0.0,hold — price sensitive,-19.8661,0.0697,0.3201,1023.52
21179,no junk mail metal sign,highly elastic,nan,0.99,0.99,0.0,hold — price sensitive,-1.7937,0.0,0.9144,1021.23
22611,vintage union jack shopping bag,highly elastic,high,4.91,4.91,0.0,hold — price sensitive,-45.7725,0.0315,0.5065,1016.85
84944,set of 6 kashmir folkart baubles,highly elastic,medium,2.62,2.62,0.0,hold — price sensitive,-1.8974,0.1911,0.2657,1016.4
23026,drawer knob vintage glass star,highly elastic,low,2.08,2.08,0.0,hold — low confidence,-30.0518,0.3104,0.2029,1014.9200000000001
22755,small purple babushka notebook,highly elastic,high,0.30310344827586205,0.30310344827586205,0.0,hold — price sensitive,-1.6672,0.0116,0.4539,1012.78
23327,hanging clear mini bottle,highly elastic,medium,0.63,0.63,0.0,hold — price sensitive,-125.6592,0.1477,0.5565,1012.0200000000001
82567,"airline lounge,metal sign",highly elastic,low,2.0572727272727276,2.0572727272727276,0.0,hold — low confidence,-5.5361,0.2244,0.1309,1011.4100000000001
84968E,set of 16 vintage black cutlery,highly elastic,medium,12.75,12.75,0.0,hold — price sensitive,-12.002,0.074,0.3863,1010.0999999999999
21984,pack of 12 pink paisley tissues,elastic,low,0.39,0.39,0.0,hold — low confidence,-0.6614,0.6141,0.0239,1003.9499999999999
22402,magnets pack of 4 vintage collage,elastic,high,0.4411111111111111,0.4411111111111111,0.0,hold — elastic,-1.2591,0.0015,0.6174,1000.76
22474,spaceboy tv dinner tray,highly elastic,medium,2.1999999999999997,2.1999999999999997,0.0,hold — price sensitive,-1.9998,0.0988,0.2488,998.25
20665,red retrospot purse,highly elastic,low,2.94,2.94,0.0,hold — low confidence,-1.9807,0.8707,0.0031,998.2000000000002
23087,zinc  heart t-light holder,highly elastic,medium,1.24,1.24,0.0,hold — price sensitive,-25.764,0.0735,0.505,997.1800000000001
22203,milk pan red retrospot,elastic,medium,1.25,1.25,0.0,hold — elastic,-1.2226,0.109,0.2166,996.13
21809,christmas hanging tree with bell,highly elastic,medium,0.39,0.39,0.0,hold — price sensitive,-2.14,0.1973,0.2248,995.3
22081,ribbon reel flora + fauna,unusual,low,1.9780000000000002,1.9780000000000002,0.0,hold — low confidence,2.5151,0.3841,0.0695,994.87
22686,french blue metal door sign no,highly elastic,high,1.17,1.17,0.0,hold — price sensitive,-31.7343,0.0339,0.3478,994.74
22362,glass jar peacock bath salts,highly elastic,low,2.9500000000000006,2.9500000000000006,0.0,hold — low confidence,-3.2845,0.6656,0.0176,987.23
22608,pens assorted funky jeweled,elastic,high,0.19000000000000003,0.19000000000000003,0.0,hold — elastic,-1.4157,0.0122,0.4826,984.73
21466,red flower crochet food cover,highly elastic,low,4.986666666666667,4.986666666666667,0.0,hold — low confidence,-2.3828,0.2194,0.1336,982.49
21329,dinosaurs  writing set,unusual,low,1.855,1.855,0.0,hold — low confidence,6.4483,0.4543,0.0519,980.0499999999998
22924,fridge magnets la vie en rose,highly elastic,medium,0.8175,0.8175,0.0,hold — price sensitive,-29.5014,0.0959,0.2316,978.5999999999999
23281,folding butterfly mirror red,highly elastic,high,0.8177777777777777,0.8177777777777777,0.0,hold — price sensitive,-68.8421,0.0018,0.8254,976.22
22597,christmas musical zinc heart,highly elastic,high,0.32733333333333337,0.32733333333333337,0.0,hold — price sensitive,-3.5422,0.0014,0.6548,973.68
21508,vintage kid dolly card,unusual,low,0.42000000000000004,0.42000000000000004,0.0,hold — low confidence,0.2082,0.9091,0.0012,971.11
22107,pizza plate in box,highly elastic,medium,2.325,2.325,0.0,hold — price sensitive,-3.1582,0.1087,0.2169,967.48
85132A,charlie + lola biscuits tins,highly elastic,high,6.22,6.22,0.0,hold — price sensitive,-2.3553,0.0014,0.9784,967.25
21407,brown check cat doorstop,unusual,medium,4.21,4.21,0.0,manual review,14.9752,0.0833,0.2964,965.0
22221,cake stand lovebird 2 tier pink,highly elastic,high,4.116666666666666,4.116666666666666,0.0,hold — price sensitive,-2.0185,0.0097,0.4696,964.4
72817,set of 2 christmas decoupage candle,highly elastic,high,1.1,1.1,0.0,hold — price sensitive,-10.1281,0.042,0.685,961.4
22614,pack of 12 spaceboy tissues,inelastic,rule-based,0.47800000000000004,0.5,5.0,increase price (rule-based),-0.0117,0.9904,0.0,961.29
23121,pack of 6 cocktail parasol straws,highly elastic,low,0.42000000000000004,0.42000000000000004,0.0,hold — low confidence,-49.9875,0.3426,0.1801,960.42
23033,drawer knob ceramic red,highly elastic,low,1.45,1.45,0.0,hold — low confidence,-45.7342,0.4019,0.1436,952.4499999999999
84819,danish rose round sewing box,highly elastic,nan,1.197058823529412,1.197058823529412,0.0,hold — price sensitive,-3.2291,0.0,0.8764,951.79
22453,measuring tape babushka blue,highly elastic,high,2.95,2.95,0.0,hold — price sensitive,-51.2785,0.0114,0.4885,951.7
51014L,"feather pen,light pink",highly elastic,high,0.5,0.5,0.0,hold — price sensitive,-2.1297,0.0109,0.4597,951.54
84968F,set of 16 vintage sky blue cutlery,highly elastic,high,12.7,12.7,0.0,hold — price sensitive,-35.1514,0.0152,0.461,951.3
22757,large red babushka notebook,highly elastic,high,0.4985185185185185,0.4985185185185185,0.0,hold — price sensitive,-2.1484,0.0346,0.3456,950.46
79302M,"art lights,funk monkey",highly elastic,nan,2.85,2.85,0.0,hold — price sensitive,-44.3286,0.0,0.8515,950.45
23088,zinc heart flower t-light holder,highly elastic,high,1.855,1.855,0.0,hold — price sensitive,-3.9991,0.0427,0.5227,947.18
85199S,small hanging ivory/red wood bird,unusual,high,0.45153846153846156,0.45153846153846156,0.0,manual review,13.334,0.0274,0.3701,946.0699999999999
22758,large purple babushka notebook,highly elastic,high,0.4876666666666667,0.4876666666666667,0.0,hold — price sensitive,-2.3367,0.0044,0.5371,942.02
22589,cardholder gingham star,unusual,low,4.96,4.96,0.0,hold — low confidence,0.5967,0.8443,0.007,940.49
84459B,yellow metal chicken heart,highly elastic,low,1.46,1.46,0.0,hold — low confidence,-19.399,0.5564,0.1268,938.12
22372,airline bag vintage world champion,unusual,medium,4.25,4.25,0.0,manual review,10.1387,0.1937,0.1484,935.33
21788,kids rain mac blue,highly elastic,medium,0.85,0.85,0.0,hold — price sensitive,-9.2852,0.1431,0.1844,935.3
21717,easter tin bucket,highly elastic,low,2.49,2.49,0.0,hold — low confidence,-14.5078,0.7255,0.0754,931.95
21043,apron modern vintage cotton,highly elastic,medium,3.66,3.66,0.0,hold — price sensitive,-1.9686,0.1219,0.409,931.8499999999999
21198,white heart confetti in tube,elastic,high,1.65,1.65,0.0,hold — elastic,-1.141,0.0449,0.3442,931.56
10125,mini funky design tapes,elastic,low,0.85,0.85,0.0,hold — low confidence,-1.2748,0.2915,0.1104,930.3
22024,rainy ladies birthday card,highly elastic,high,0.5566666666666666,0.5566666666666666,0.0,hold — price sensitive,-5.8384,0.0016,0.6102,928.99
22094,red retrospot tissue box,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-2.053,0.0001,0.7701,925.86
22338,star decoration painted zinc,highly elastic,high,0.31375000000000003,0.31375000000000003,0.0,hold — price sensitive,-4.0754,0.0051,0.8182,925.71
72800E,4 ivory dinner candles silver flock,elastic,medium,0.7900000000000001,0.7900000000000001,0.0,hold — elastic,-1.4375,0.1152,0.2101,921.39
23107,white wire plant pot holder,inelastic,rule-based,1.2100000000000002,1.27,5.0,increase price (rule-based),-0.1294,0.9088,0.0024,919.8000000000001
85106,cut glass hexagon t-light holder,highly elastic,high,2.46,2.46,0.0,hold — price sensitive,-23.8431,0.0089,0.9253,918.06
20956,porcelain t-light holders assorted,unusual,low,1.25,1.25,0.0,hold — low confidence,11.0008,0.2213,0.161,916.13
22540,mini jigsaw circus parade,elastic,low,0.19,0.19,0.0,hold — low confidence,-1.1263,0.3181,0.0904,915.78
22315,200 red + white bendy straws,highly elastic,medium,1.25,1.25,0.0,hold — price sensitive,-33.1845,0.179,0.1578,914.77
22091,empire tissue box,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-2.0759,0.0172,0.4168,912.95
22098,boudoir square tissue box,highly elastic,high,0.6487499999999999,0.6487499999999999,0.0,hold — price sensitive,-2.5076,0.0003,0.7142,911.72
84313C,orange tv tray table,highly elastic,high,2.94,2.94,0.0,hold — price sensitive,-4.7042,0.001,0.9058,908.15
84459A,pink metal chicken heart,highly elastic,medium,1.46,1.46,0.0,hold — price sensitive,-14.9897,0.1242,0.2694,907.63
22223,cake plate lovebird pink,highly elastic,high,4.95,4.95,0.0,hold — price sensitive,-4.3015,0.0014,0.656,902.85
22808,set of 6 t-lights easter chicks,inelastic,rule-based,1.25,1.31,5.0,increase price (rule-based),-0.0655,0.9712,0.0002,899.8000000000002
15058C,ice cream design garden parasol,highly elastic,high,6.98,6.98,0.0,hold — price sensitive,-6.9378,0.002,0.8181,894.35
85114A,black enchanted forest placemat,highly elastic,high,1.65,1.65,0.0,hold — price sensitive,-67.5402,0.0012,0.6307,893.25
21354,toast its - best mum,highly elastic,low,1.05,1.05,0.0,hold — low confidence,-1.8091,0.8173,0.0056,888.45
16237,sleeping cat erasers,highly elastic,low,0.20444444444444443,0.20444444444444443,0.0,hold — low confidence,-9.2341,0.2733,0.1079,886.08
17091J,vanilla incense in tin,elastic,medium,0.38,0.38,0.0,hold — elastic,-0.9663,0.1363,0.1902,876.34
22286,"decoration , wobbly rabbit , metal",inelastic,rule-based,0.39,0.41,5.0,increase price (rule-based),-0.0981,0.8835,0.0023,867.2699999999999
15058B,pink polkadot garden parasol,highly elastic,high,7.91,7.91,0.0,hold — price sensitive,-64.369,0.0296,0.466,866.25
15044B,blue paper parasol,highly elastic,medium,2.94,2.94,0.0,hold — price sensitive,-50.2634,0.1443,0.2784,865.6500000000001
84843,white soap rack with 2 bottles,highly elastic,high,5.95,5.95,0.0,hold — price sensitive,-18.9738,0.0106,0.4622,864.35
47504H,english rose spirit level,highly elastic,high,1.1025,1.1025,0.0,hold — price sensitive,-3.4676,0.0144,0.4335,860.88
21462,"nursery a,b,c painted letters",highly elastic,high,1.95,1.95,0.0,hold — price sensitive,-1.9311,0.0079,0.5222,859.2
23099,french carriage lantern,highly elastic,low,6.65,6.65,0.0,hold — low confidence,-14.12,0.4731,0.0889,858.9000000000001
84509G,set of 4 fairy cake placemats,highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-2.1522,0.028,0.3974,856.25
21058,party invites woodland,elastic,low,0.85,0.85,0.0,hold — low confidence,-1.489,0.8524,0.0033,855.77
21391,french lavender scent heart,highly elastic,medium,1.42,1.42,0.0,hold — price sensitive,-1.5272,0.1173,0.2271,855.45
21557,set of 6 funky beakers,highly elastic,medium,3.896666666666667,3.896666666666667,0.0,hold — price sensitive,-2.7357,0.1855,0.1535,854.0400000000001
22161,heart decoration rustic hanging,highly elastic,high,0.19,0.19,0.0,hold — price sensitive,-2.5497,0.0001,0.82,853.3800000000001
21617,4 lily  botanical dinner candles,highly elastic,nan,3.11,3.11,0.0,hold — price sensitive,-2.8022,0.0,0.8421,851.75
22695,wicker wreath small,highly elastic,low,0.7909090909090909,0.7909090909090909,0.0,hold — low confidence,-3.4203,0.2019,0.1573,850.87
85180A,red hearts light chain,highly elastic,high,9.13,9.13,0.0,hold — price sensitive,-3.1023,0.0002,0.8085,844.34
22310,ivory knitted mug cosy,inelastic,rule-based,2.1966666666666668,2.31,5.0,increase price (rule-based),-0.4649,0.8951,0.0023,841.79
22500,set of 2 tins jardin de provence,elastic,high,1.25,1.25,0.0,hold — elastic,-1.4208,0.0004,0.737,840.2
23178,jam clock magnet,unusual,low,1.25,1.25,0.0,hold — low confidence,0.2591,0.8281,0.0063,839.71
85185B,pink horse sock puppet,highly elastic,medium,2.94,2.94,0.0,hold — price sensitive,-18.7604,0.0602,0.3097,839.2500000000001
21065,boom box speaker girls,highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-1.5206,0.0129,0.4442,839.05
21188,3d hearts  honeycomb paper garland,highly elastic,low,2.92,2.92,0.0,hold — low confidence,-12.6257,0.4642,0.0789,838.5000000000001
23179,clock magnet mum's kitchen,unusual,low,1.25,1.25,0.0,hold — low confidence,1.3844,0.3725,0.1003,837.88
85034A,3 gardenia morris boxed candles,highly elastic,high,3.72,3.72,0.0,hold — price sensitive,-2.8988,0.0012,0.707,835.75
22307,gold mug bone china tree of life,elastic,low,1.06,1.06,0.0,hold — low confidence,-1.1794,0.6116,0.0703,835.61
85232D,set/3 decoupage stacking tins,highly elastic,medium,4.95,4.95,0.0,hold — price sensitive,-26.259,0.08,0.3018,832.6500000000001
21399,blue polkadot coffee mug,highly elastic,medium,0.96,0.96,0.0,hold — price sensitive,-1.8498,0.1291,0.4764,830.8199999999999
22438,balloon art make your own flowers,highly elastic,high,0.38999999999999996,0.38999999999999996,0.0,hold — price sensitive,-2.1375,0.0069,0.4993,825.24
22231,jigsaw tree with birdhouse,inelastic,rule-based,0.59,0.62,5.0,increase price (rule-based),-0.3373,0.4788,0.0466,823.17
22210,wood stamp set best wishes,highly elastic,high,0.83,0.83,0.0,hold — price sensitive,-3.0874,0.0015,0.6529,822.5699999999999
22761,chest 7 drawer ma campagne,highly elastic,medium,24.95,24.95,0.0,hold — price sensitive,-9.4306,0.1503,0.2155,821.3
85035B,chocolate 3 wick morris box candle,highly elastic,medium,3.25,3.25,0.0,hold — price sensitive,-2.2364,0.1159,0.4192,820.5
23186,french style storage jar cafe,elastic,medium,0.29,0.29,0.0,hold — elastic,-1.3172,0.1598,0.3001,819.4599999999999
21694,small regal  silver candlepot,highly elastic,high,2.95,2.95,0.0,hold — price sensitive,-31.6103,0.0027,0.6965,817.0500000000001
84968D,set of 16 vintage red cutlery,elastic,low,12.75,12.75,0.0,hold — low confidence,-1.3177,0.2344,0.1529,814.92
21467,cherry crochet food cover,highly elastic,medium,3.75,3.75,0.0,hold — price sensitive,-4.1724,0.1665,0.1664,813.67
79191C,retro plastic elephant tray,highly elastic,high,0.85,0.85,0.0,hold — price sensitive,-18.3299,0.0362,0.3407,812.53
22679,french blue metal door sign 4,elastic,low,1.2349999999999999,1.2349999999999999,0.0,hold — low confidence,-0.754,0.8737,0.0024,810.57
85183A,charlie & lola wastepaper bin blue,elastic,high,1.25,1.25,0.0,hold — elastic,-1.2449,0.0356,0.4038,805.75
22211,wood stamp set flowers,highly elastic,medium,0.83,0.83,0.0,hold — price sensitive,-1.6221,0.078,0.2556,805.0899999999999
37340,multicolour spring flower mug,highly elastic,high,0.38999999999999996,0.38999999999999996,0.0,hold — price sensitive,-3.7549,0.0038,0.5832,803.74
22093,motoring tissue box,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-2.4327,0.0007,0.7016,801.84
21642,assorted tutti frutti pen,highly elastic,high,0.29,0.29,0.0,hold — price sensitive,-2.0798,0.016,0.4928,801.2399999999999
22209,wood stamp set happy birthday,highly elastic,high,0.83,0.83,0.0,hold — price sensitive,-2.1378,0.0001,0.7705,799.53
79160,heart shape wireless doorbell,highly elastic,high,2.1,2.1,0.0,hold — price sensitive,-14.2676,0.0035,0.5915,798.84
22785,squarecushion cover pink union flag,highly elastic,high,3.5699999999999994,3.5699999999999994,0.0,hold — price sensitive,-3.9614,0.0076,0.5261,797.44
23022,small bonne jam jar  t-light holder,highly elastic,low,2.08,2.08,0.0,hold — low confidence,-5.0046,0.5328,0.0823,795.6800000000001
22421,lipstick pen fuschia,unusual,low,0.5225,0.5225,0.0,hold — low confidence,2.4891,0.3931,0.067,795.2
20931,blue pot plant candle,elastic,low,1.675,1.675,0.0,hold — low confidence,-0.7678,0.6307,0.024,794.45
22123,ping microwave apron,highly elastic,high,1.0285714285714287,1.0285714285714287,0.0,hold — price sensitive,-1.972,0.0001,0.8137,794.39
84796B,blue savannah picnic hamper for 2,highly elastic,medium,12.36,12.36,0.0,hold — price sensitive,-11.2834,0.0944,0.4591,793.3499999999999
22129,party cones candy tree decoration,highly elastic,high,2.46,2.46,0.0,hold — price sensitive,-2.7415,0.0112,0.4908,790.56
21648,assorted tutti frutti small purse,highly elastic,medium,1.24,1.24,0.0,hold — price sensitive,-62.1226,0.0948,0.2792,790.14
22262,felt egg cosy chicken,highly elastic,medium,1.24,1.24,0.0,hold — price sensitive,-4.3036,0.142,0.2026,788.52
21191,large white honeycomb paper bell,highly elastic,low,2.1,2.1,0.0,hold — low confidence,-9.8064,0.2316,0.1546,788.0400000000001
22681,french blue metal door sign 6,highly elastic,high,1.825,1.825,0.0,hold — price sensitive,-3.7378,0.0145,0.4327,785.57
22190,local cafe mug,highly elastic,medium,0.8625,0.8625,0.0,hold — price sensitive,-2.663,0.0833,0.2701,785.13
23004,travel card wallet pantry,highly elastic,low,0.502,0.502,0.0,hold — low confidence,-2.1417,0.216,0.1644,783.68
72818,christmas decoupage candle,highly elastic,medium,0.7,0.7,0.0,hold — price sensitive,-9.0425,0.178,0.6758,782.77
85159A,"black tea,coffee,sugar jars",elastic,low,1.95,1.95,0.0,hold — low confidence,-0.8484,0.6491,0.0195,779.4499999999999
35648,vintage bead pink purse,unusual,low,0.83,0.83,0.0,hold — low confidence,0.0376,0.9733,0.0001,776.42
20846,zinc heart lattice t-light holder,highly elastic,low,1.25,1.25,0.0,hold — low confidence,-6.8498,0.4157,0.0611,775.63
23220,reindeer heart decoration gold,unusual,low,0.9442857142857142,0.9442857142857142,0.0,hold — low confidence,10.6294,0.2543,0.3066,775.26
84596G,small chocolates pink bowl,highly elastic,high,0.4883333333333333,0.4883333333333333,0.0,hold — price sensitive,-2.3229,0.0011,0.634,775.02
22074,6 ribbons shimmering pinks,highly elastic,high,0.5666666666666667,0.5666666666666667,0.0,hold — price sensitive,-2.6984,0.0105,0.497,771.3
22252,birdcage decoration tealight holder,highly elastic,low,1.25,1.25,0.0,hold — low confidence,-4.8498,0.5536,0.0328,770.32
22342,home garland painted zinc,elastic,high,1.09,1.09,0.0,hold — elastic,-1.3206,0.0206,0.4299,769.65
22546,mini jigsaw purdey,elastic,low,0.19,0.19,0.0,hold — low confidence,-0.8085,0.7507,0.0096,767.8299999999999
21199,pink  heart confetti in tube,highly elastic,high,1.65,1.65,0.0,hold — price sensitive,-4.3227,0.039,0.3604,766.56
21408,spotty pink duck doorstop,highly elastic,medium,2.402857142857143,2.402857142857143,0.0,hold — price sensitive,-3.0335,0.0513,0.3029,764.91
85059,french enamel water basin,highly elastic,high,3.75,3.75,0.0,hold — price sensitive,-1.7582,0.0101,0.4664,763.75
23106,zinc hearts plant pot holder,unusual,low,0.79,0.79,0.0,hold — low confidence,0.3124,0.2998,0.1767,763.48
23413,vintage coffee grinder box,unusual,low,4.683333333333334,4.683333333333334,0.0,hold — low confidence,17.4723,0.2796,0.5189,763.2
21504,skulls greeting card,highly elastic,low,0.42,0.42,0.0,hold — low confidence,-17.7549,0.2924,0.1,763.1999999999999
84535B,fairy cakes notebook a6 size,unusual,low,0.65,0.65,0.0,hold — low confidence,9.47,0.2329,0.1266,762.99
21631,hippy chic decorative parasol,highly elastic,high,10.0,10.0,0.0,hold — price sensitive,-2.5229,0.0191,0.783,761.85
21064,boom box speaker boys,highly elastic,medium,1.6115384615384616,1.6115384615384616,0.0,hold — price sensitive,-1.7399,0.0501,0.3055,760.5
17084R,assorted incense pack,highly elastic,low,0.21,0.21,0.0,hold — low confidence,-7.8217,0.2072,0.1703,760.3199999999999
22936,baking mould rose white chocolate,unusual,low,3.25,3.25,0.0,hold — low confidence,0.5471,0.9475,0.0006,760.25
21359,relax large wood letters,highly elastic,high,11.78,11.78,0.0,hold — price sensitive,-1.6694,0.0336,0.7163,759.65
21287,scented velvet lounge candle,elastic,low,0.38,0.38,0.0,hold — low confidence,-0.7975,0.2835,0.1263,755.13
84660A,white stitched wall clock,highly elastic,high,1.8,1.8,0.0,hold — price sensitive,-1.8521,0.014,0.6624,754.44
21743,star portable table light,highly elastic,medium,2.93,2.93,0.0,hold — price sensitive,-85.3553,0.0661,0.4561,753.65
23017,apothecary measuring jar,highly elastic,low,12.11,12.11,0.0,hold — low confidence,-2.7499,0.7391,0.0309,751.4000000000001
22343,party pizza dish red retrospot,elastic,high,0.18999999999999997,0.18999999999999997,0.0,hold — elastic,-1.2888,0.0003,0.7139,744.91
21947,set of 6 heart chopsticks,inelastic,rule-based,1.6533333333333333,1.74,5.0,increase price (rule-based),-0.4629,0.9018,0.0014,743.98
22118,joy wooden block letters,highly elastic,medium,1.25,1.25,0.0,hold — price sensitive,-1.6985,0.0659,0.3274,737.2
84519A,tomato charlie+lola coaster set,unusual,medium,1.25,1.25,0.0,manual review,1.7739,0.1372,0.207,733.4
20802,small glass sundae dish clear,elastic,low,1.48,1.48,0.0,hold — low confidence,-0.552,0.418,0.0666,730.4399999999999
85114C,red enchanted forest placemat,highly elastic,high,1.65,1.65,0.0,hold — price sensitive,-28.5522,0.0496,0.3328,730.05
22480,red tea towel classic design,highly elastic,medium,1.24,1.24,0.0,hold — price sensitive,-25.2206,0.1821,0.2387,729.77
22277,cosmetic bag vintage rose paisley,unusual,low,2.776666666666667,2.776666666666667,0.0,hold — low confidence,2.2826,0.51,0.0405,728.62
72799E,ivory pillar candle silver flock,highly elastic,high,0.79,0.79,0.0,hold — price sensitive,-1.9635,0.0251,0.4445,728.1400000000001
21949,set of 6 strawberry chopsticks,highly elastic,high,1.855,1.855,0.0,hold — price sensitive,-6.2822,0.0412,0.3863,725.49
85212,mini painted garden decoration,inelastic,rule-based,0.29,0.3,5.0,increase price (rule-based),-0.3237,0.5761,0.0293,723.7199999999999
22182,cake stand victorian filigree small,elastic,medium,1.25,1.25,0.0,hold — elastic,-1.3778,0.1719,0.2862,723.7
21294,etched glass coaster,elastic,medium,0.7,0.7,0.0,hold — elastic,-1.2773,0.0903,0.2856,722.88
72803A,rose scent candle jewelled drawer,highly elastic,high,4.16,4.16,0.0,hold — price sensitive,-14.623,0.0001,0.8138,722.5
22566,feltcraft hairband pink and purple,unusual,low,0.9614285714285714,0.9614285714285714,0.0,hold — low confidence,1.5929,0.6297,0.0219,721.38
22683,french blue metal door sign 8,unusual,low,1.19,1.19,0.0,hold — low confidence,0.7585,0.8323,0.0043,720.57
84609,tall rococo candle holder,highly elastic,high,8.5,8.5,0.0,hold — price sensitive,-34.7449,0.0121,0.6773,720.0
21288,stripey chocolate nesting boxes,highly elastic,high,2.92,2.92,0.0,hold — price sensitive,-41.5774,0.0083,0.5181,716.8000000000001
22102,mirror mosaic t-light holder,highly elastic,high,1.52,1.52,0.0,hold — price sensitive,-3.5518,0.0002,0.8396,715.05
22103,mirror mosaic t-light holder round,highly elastic,high,1.54,1.54,0.0,hold — price sensitive,-9.3149,0.0088,0.7083,714.09
21983,pack of 12 blue paisley tissues,inelastic,rule-based,0.5,0.52,5.0,increase price (rule-based),-0.1964,0.7741,0.0078,712.7299999999999
22565,feltcraft hairbands pink and white,elastic,low,1.045,1.045,0.0,hold — low confidence,-1.4901,0.5185,0.0389,712.4599999999999
84817,danish rose decorative plate,highly elastic,nan,0.561,0.561,0.0,hold — price sensitive,-2.3064,0.0,0.8307,710.64
22309,tea cosy red  stripe,elastic,low,3.032,3.032,0.0,hold — low confidence,-1.4017,0.8188,0.0055,709.38
21090,set/6 collage paper plates,highly elastic,high,0.38999999999999996,0.38999999999999996,0.0,hold — price sensitive,-2.6459,0.0095,0.4722,708.3
20801,large pink glass sundae dish,highly elastic,high,1.41,1.41,0.0,hold — price sensitive,-2.4865,0.0001,0.986,708.16
22099,caravan square tissue box,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-2.0376,0.0088,0.4788,707.63
21905,more butter metal sign,highly elastic,nan,0.79,0.79,0.0,hold — price sensitive,-1.9005,0.0,0.8832,707.4100000000001
22400,magnets pack of 4 home sweet home,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-1.8451,0.0026,0.5781,707.22
22025,ring of roses birthday card,highly elastic,low,0.42,0.42,0.0,hold — low confidence,-10.5753,0.3467,0.0808,707.04
22316,200 bendy skull straws,highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-70.4163,0.002,0.6337,706.3000000000001
22254,felt toadstool large,highly elastic,medium,1.25,1.25,0.0,hold — price sensitive,-63.4596,0.0687,0.2938,706.02
22581,wood stocking christmas scandispot,elastic,low,0.31799999999999995,0.31799999999999995,0.0,hold — low confidence,-1.1265,0.4003,0.1445,705.7199999999999
85130B,beaded crystal heart green large,highly elastic,medium,0.79,0.79,0.0,hold — price sensitive,-1.8569,0.1403,0.2251,704.41
21636,madras notebook medium,highly elastic,high,0.75,0.75,0.0,hold — price sensitive,-2.519,0.0004,0.8546,703.95
85116,black candelabra t-light holder,inelastic,rule-based,1.27,1.33,5.0,increase price (rule-based),-0.0664,0.937,0.0007,702.8000000000001
23325,rustic strawberry jampot small,highly elastic,low,1.63,1.63,0.0,hold — low confidence,-11.1433,0.7364,0.0695,701.4
79164,black wine glass,elastic,low,0.78,0.78,0.0,hold — low confidence,-0.9697,0.4751,0.0882,699.96
